,date,title,content,gall_name
1144,2023.01.02 00:47,더불어민주당 대통령 선거 재외국민투표 부분 3연승이네.,"우리 대한민국의 더불어민주당이 역대 대통령 선거에서 재외국민투표 부분만 따로 떼어내서 보면, 2012년-2017년-2022년 이렇게 3연승을 한 것을 알 수 있음. 심지어 모두 득표율이 과반인 50%를 넘었고, 갈수록...",최강욱
1145,2023.01.15 18:14,충청권 더불어민주당 외면하나… 지지율 전국서 세 번째로 낮아,선 국힘보다 7%p 뒤지기도 https://www.cctoday.co.kr/news/articleView.html?idxno=2172592 충청권 더불어민주당 외면하나… 지지율 전국서 세 번째로 낮아 [충청투데이 이병욱 기자] 충청권 민심이 더불어...,도시
1146,2023.01.18 15:38,더불어민주당갤러리가 강하다 유승민 갤러리를 무단 점거시도합니다.,유승민 의원과 개혁보수진영의 지지라는 갤러리 개설 취지와 어긋난 목적을 가지고 지속적으로 외부 개입을 획책 중이오니 더불어민주당 갤러리 활동인원의 갤러리 인수는 정당성이 없습니다.,강하다 유승민
1147,2023.01.18 05:46,정의당이 더불어민주당보다 좌익이라고 보긴 어렵지,"정의당은 더불어민주당과 동급이라고 봄 1. 국민참여계가 중심세력으로 창당한 정의당은 민주당계 정당 집권기인 김대중 노무현 시절 노동탄압에 책임이 있단점에서 더불어민주당과 동급 2. 이석기, 김재연에게...",중도정치
1148,2023.01.01 18:34,"서울, 수도권 사람들은 더불어민주당을 지지할 수밖에 없음.",더불어민주당이 집권해야 북한이 군사 도발을 안 하거든. 서울 수도권 사람들이 안전하게 살기 위해서는 더불어민주당을 지지해야 됨. 국민의 힘을 지지하면 군사 도발이 심해짐.,LG 트윈스
1149,2023.01.25 10:34,난방비 폭탄의 주범은 더불어민주당이 맞네,"이태원 참사'와 관련해 ""다 n.news.naver.com 난방비 폭탄의 주범은 인민과더불어민주당이다. 호흡기 떼어져 시한부인 민주당이 재명을 걸고 선동하는가본데 그래봤자 어짜피 민주당은 사라질 운명임 거짓말...",부동산
1150,2022.11.03 03:13,더불어민주당이 역대급으로 완패를 당하고 털린 건 지도부의 무능,더불어민주당 원내대표는 오거돈 부산광역시장이 불구속기소되고 박원순 서울특별시장이 연루된 더불어민주당 소속 지방자치단체장의 성추문 사건에 대한 안일한 대처과정으로 국민들의 큰 비판을 받았는데 이들...,기타 국내 드라마
1151,2022.11.08 02:44,이잼(이재명) 중심 더불어민주당이 재집권 및 장기집권-독주 체제 각임.,"우리 대한민국의 현 각 정당들, 더불어민주당 역대 정권 성향. > 자유게시판 | 민주제빵소 (minjoobakery.com) 우리 대한민국의 1등 정당인 더불어민주당의 역대 정권들과 이잼. > 자유게시판 | 민주제빵소...",최강욱
1152,2022.12.31 10:57,더불어민주당 경남도당 새해인사,[Web발신] 안녕하십니까? 더불어민주당 경남도당 당원동지여러분! 희망을 품고 맞이한 임인년 호랑이의 해가 저물어 갑니다. 2022년 한 해 정말 고생하셨습니다. 내년 2023년 계묘년도 당원 동지여러분과 소통...,더불어민주당
1153,2022.11.03 18:33,더불어민주당이 정의당으로부터 까이는 원인을 제공한 박원순 성추행 의혹,더불어민주당이 기존에 더불어민주당에서 벌어진 당내 성추문과는 다른 태도를 보이거나 피해자인 김잔디를 가리켜 피해호소인이라는 용어를 사용하여 국민들로부터 신뢰를 완전히 잃어버린 결정타가 박원순 서울...,도시
1154,2022.11.03 10:53,더불어민주당 선거 연전연패원인,"더불어민주당이 2021년 4월 7일 2021년 재보궐선거, 2022년 3월 9일 20대 대통령선거, 2022년 6월 1일 8회 전국동시지방선거를 연달아 패배하게 된 이후에 우상호 전 더불어민주당 비상대책위원장을 비롯해 학자...",롯데 자이언츠
1155,2023.02.02 13:49,더불어민주당 2030대 당원이 얼마나 되는지 아시나요?,나무위키에 보니까 더불어민주당 권리당원만 119만명이라는데요. 2030대는 권리당원포함해서 일반당원은 얼마나 될까요?,더불어민주당
1156,2022.11.27 01:12,리얼미터) 더불어민주당 독주! 60대도 경합(엄대엄)!,"우리 대한민국의 더불어민주당이 리얼미터에서 최근 발표한 여론조사에 의하면, 정당 지지율에서 48.1%를 기록해냄. 국민의 힘보다 기본적으로 7~10% 내지 그 이상 앞서가는 구도가 형성된 걸 다시 확인할 수...",최강욱
1157,2023.01.29 09:24,민주당 유튜브 이름 걍 더불어민주당으로 바꿨으면..,그 대표때 존나 뜬금없이 델리민주로 바꿨었는데 걍 더불어민주당 유튜브로 바꿨으면 좋겠다... 제발...,더불어민주당
1158,2022.11.04 06:30,내가 더불어민주당에 제일 실망한게 박원순 피해호소인 운운하는 태도,"단순히 박원순 성추행 피소사건 그 자체로 실망한게 아니라 더불어민주당 지도부가 박원순 성추행 피소사건에 대해 대처하는 과정에서 앞장서서 성추행 피해자인 김잔디릉 향해 고소인, 피해호소인, 피해호소...",국내야구
1159,2022.12.03 15:06,이재명 더불어민주당 현 대표가 세계경제포럼 패널로 참가하다.,"50%가 사라진다 - YouTube 여러분들께서도 보시다시피, 우리 대한민국의 이재명 더불어민주당 현 대표가 더불어민주당 소속 경기도내 성남시장, 경기도지사 재직 시절, 특히 경기도지사 재직 당시에 세계경제포럼...",최강욱
1160,2022.11.04 02:30,더불어민주당에서 성비위가 잦다는 낙인을 찍은 건 박원순 성추행 피소사건,김잔디를 가리켜 피해호소인이라는 용어를 사용하여 국민들로부터 완전히 신뢰를 잃어버리고 더불어민주당 소속 정치인들이 연루된 성비위 사건 대처에 대한 더불어민주당 지도부의 난맥상을 드러낸 원인이...,국내야구
1161,2022.12.19 17:34,메릴랜드 - 더불어민주당 신현영 이태원 cg 구라 ㅋ,더불어민주당 신현영 국회의원이 구급차타고 이태원에 1시40분경 도착했다는데 http://www.sisafocus.co.kr/news/articleView.html?idxno=288581 (관련기사) 그거 가지고 서로 싸우는 중 그게 중요한게 아니라...,이태원
1162,2022.11.26 15:52,더불어 민주당 평당원 애플사과의 출당을 촉구합니다 청원동의부탁드립니다.,더불어 민주당 평당원 애플사과씨의 출당을 촉구합니다 청원동의부탁드립니다.🍉🍉⛏⛏ 더불어민주당 홈페이지=>맨아래 청원=>동의하기=>평당원 애플사과의 출당을 촉구합니다. 지현아 그만 좀 보자~더 나대는 거 못...,이재명
1163,2023.01.01 14:17,2023년 더불어민주당 신년인사회,"희망을 만드는 일들이 많이 사라지고 폭력적, 일방적 지배가 난무하는 시대이긴 하지만, 그래도 더불어민주당이 새로운 희망의 길을 국민과 함께 만들어 나가야 한다고 생각합니다. 여기 계신 분들뿐만 아니라...",더불어민주당
1164,2023.02.08 06:04,[한길리서치] 국민의힘 41.2% vs 더불어민주당 27.3%,힘 41.2% vs 민주당 27.3% [쿠키뉴스 여론조사] 그래픽=이승렬 디자이너 국민의힘의 정당지지도가 더불어민주당과 14%p 격차를 보이며 우세했다.쿠키뉴스 의뢰로 여론조사 전문기관 한길리서치가 www.kukinews.com,새로운보수당
1165,2022.12.03 16:34,이재명 더불어민주당 현 대표의 기본소득이 해외에 긍정적으로 보도되다.,"With Universal Basic Income | WSJ - YouTube 여러분들께서도 잘 보시다시피, 이재명 더불어민주당 현 대표가 더불어민주당 소속 경기도내 성남시장 및 경기도지사 재직 시절, 특히 경기도지사 재직 시절에...",최강욱
1166,2023.02.01 06:12,[알앤써치] 국민의힘 40% vs 더불어민주당 44.4%,"44.4% vs 국민의힘 40.0%…野, 최고치 찍으며 4주만에 역전 [서울=뉴스핌] 박서영 기자 = 이재명 더불어민주당 대표의 연이은 검찰 출석 조사에도 불구하고 민주당 지지율은 지난주 대비 3.3%p 상승하며 뉴스핌...",새로운보수당
1167,2023.02.01 06:05,[에이스리서치] 국민의힘 42.9% vs 더불어민주당 35.5%,"與, 野에 역전 기사내용 요약 2주새 격차 커져…與 4.3%p↑ 민주 4.6%p↓ 국민의힘의 정당 지지도가 더불어민주당의 정당 지지도를 오차범위 밖에서 넘어선 것으로 1일 나타났다. 뉴시스가 여론조사 전문기관...",새로운보수당
1168,2022.11.08 02:54,영국 BBC 평가:아시아의 만델라 더불어민주당 소속 김대중 전 대통령.,우리 대한민국의 1등 정당인 더불어민주당의 역대 정권들과 이잼. > 자유게시판 | 민주제빵소 (minjoobakery.com) 영국 BBC에서 우리 대한민국의 더불어민주당 소속 김대중 전 대통령을 '아시아의 만델라' 로...,최강욱
1169,2022.12.23 12:09,더불어민주당 국민혁신위원 모집 공모,"정당,당원과 함께 소통하고 결정하는 정당으로 거듭날 수 있도록 정치를 개혁하고 정당을 혁신하겠습니다. 국민 누구나 더불어민주당에 대한 관심과 애정만 있다면 국민혁신위원으로 지원 가능하니 많은 관심과...",더불어민주당
1170,2022.12.20 15:58,메릴랜드 - 더불어민주당 신현영 이태원 cg 구라 ㅋ,더불어민주당 신현영 국회의원이 구급차타고 이태원에 1시40분경 도착했다는데 http://www.sisafocus.co.kr/news/articleView.html?idxno=288581 (관련기사) 그거 가지고 서로 싸우는 중 그게 중요한게 아니라...,이태원
1171,2022.12.01 14:15,청원동의}더불어민주당 당원이 공천권을 가져오는 청원입니다 3개 부탁드림,청원동의}더불어민주당 평당원 애플사과의 출당을 촉구합니다. https://petitions.theminjoo.kr/22328001L6H7QC9 반개혁파 이낙연. 이원욱. 조응천.전재수.박용진. 김종민 등등 해당행위자들 모두 출당시켜...,이재명
1172,2022.11.03 07:03,더불어민주당이 선거패배를 거듭하는 이유도 성추문 사건에 대한 대처,"더불어민주당을 이끌어가는 지도부는 더불어민주당이 국민들로부터 완전히 신뢰를 잃어버린 원인인 결정적인 고비 때마다 안희정 충청남도지사, 정봉주 전 국회의원, 민병두 전 국회의원, 이재현 인천광역시 서구...",도시
1173,2023.01.06 16:44,2022년 더불어민주당 넷플릭스 ㅋㅋㅋㅋㅋ,"다시 돌아보는 2022 더불어민주당 인사들의 내로남불 * 후원계좌 : 국민은행 ******-**-****** (예금주:국민의힘 중앙당후원회)[후원시 유의사항] ① 개인 명의로만 후원 가능 - 법인, 단체, 당원이 될 수 없는...",부동산
1174,2023.02.07 20:51,국민의 힘vs 더불어 민주당,국힘 개추 더불어 민주당 비추 야갤은 어느쪽이더많나 체크함해보자,국내야구
1175,2022.10.19 23:10,"더불어민주당, “제1야당 당사 검찰 압수수색, 유례없는 정치탄압” 국정","더불어민주당, “제1야당 당사 검찰 압수수색, 유례없는 정치탄압” 국정감사는 현재 실시가 불투명하게 되었다.검찰 압수수색·야당탄압 규탄 기자회견문 (견문)[조정식 사무총장] 오늘 윤석열 정치검찰의 전격...",걸스플래닛999
1176,2022.12.06 01:52,인천 지지율 더불어민주당 47.5% 국민의힘 34.4% 정의당 1.6%,"지지기반이 두터운 동구와 중구, 강화·옹진군에서 47.6%의 높은 지지를 얻었습니다. 반면 부정평가는 더불어민주당 지지층에서 65.4%로 가장 많았고, 지역에서는 서구와 계양·부평구에서 41.7%로 상대적으로...",중도정치
1177,2022.11.06 05:17,더불어민주당에 완전히 돌아선 게 박원순 사건때인데,내가 더불어민주당에 실망하게 된 계기가 조금씩 드러나기 시작한 건 더불어민주당 소속 정치인들이 연루된 성추문과 가정폭력 미투 사건 등 잦은 물의를 계속해서 일으켰기 때문이며 구체적으로 보면 안희정 전...,국내야구
1178,2023.02.01 19:36,더불어민주당 빨갱이들 사이에 안 빨갱이도 있지만...,"현재, 미래 모두에서 함께할 수 없다. 물론 왼손잡이, 양손잡이 이런 왼쪽이 아니라. 그나저나 더불어민주당이 좌익에서 (중도) 좌파로 전향할 날을 고대한다. 이재명, 김두관, 이런 빨갱이 매국노들을 하루 빨리...","정치, 사회"
1179,2022.12.16 17:06,"더불어민주당 충남도당, 국립경찰병원 분원 유치 환영 성명",더불어민주당 충남도당은 지난 14일 충남 아산에 ‘국립경찰병원 분원’을 유치가 확정됨에 따라 220만 충남도민과 함께 적극 환영한다는 뜻을 밝혔다. ‘국립경찰병원 분원’ 건립은 비수도권 경찰공무원의 진료...,도시
1180,2022.11.05 02:46,지금의 더불어민주당 위기는 박원순 피해호소인 운운에서 시작됨,단순히 박원순 서울특별시장 성추행 피소 사건 그 자체로 실망한 게 아니라 더불어민주당의 지도부가 박원순 서울특별시장이 성추행으로 2020년 7월 7일에 피소된 사건을 대처하는 과정에서 더불어민주당 소속...,국내야구
1181,2023.01.12 20:14,깜짝 국민의 힘 더불어민주당 친목,국민의 힘 권성동 의원과 더불어민주당 박주민 의원 친목,국내야구
1182,2023.01.13 13:04,"또 하락한 더불어민주당 지지율…27%, 국민의힘은 35%","http://www.namdonews.com/news/articleView.html?idxno=710527 또 하락한 더불어민주당 지지율…27%, 국민의힘은 35% 더불어민주당 지지율이 또 하락했다.12일 발표된 엠브레인퍼블릭·케이스탯리서치·코리아...",기타 국내 드라마
1183,2023.01.13 12:59,속보 ) 임종성 더불어민주당의원 땅투기 후 국토부 협박,념 글 더듬단의원 과거 속보 ) 임종성 더불어민주당의원 땅투기 후 국토부 협박 https://m.dcinside.com/board/baseball_new11/4822293 념에 올라온 더불어공산당의원 과거 ㄷ ㄷ ㄷ ㄷ - 국내야구 갤러리 념에...,부동산
1184,2022.12.03 15:28,뉴스토마토) 더불어민주당 정당 지지율 50% 돌파!,"이것은 뉴스토마토에서 최근에 발표한 우리 대한민국의 정당 지지율임. 더불어민주당이 정당 지지율 50%를 돌파해내서, 51.3%를 기록해냄. 이잼(이재명) 중심 더불어민주당이 재집권 및 장기집권-독주 체제를...",최강욱
1185,2022.11.13 00:54,뉴스토마토) 더불어민주당 정당 지지율 50%에 육박하다.,"아주 잘 보시다시피, 뉴스토마토에서 현 기준 정당 지지율에 대해서 조사한 결과, 우리 대한민국의 더불어민주당이 무려 자그마치 정당 지지율에서 무려 50%에 육박한 자료임. 다시 말해, 정확히 말해, 더불어...",최강욱
1186,2022.12.30 22:02,김병주 더불어민주당의원 말한것을 보니까 우주발사체 성공 인정한것이네,김병주 더불어민주당의원 말한것을 보니까 우주발사체 성공 인정한것이네 더불어민주당 소속이다보니까 당연히 윤석열 정부 칭찬을 하기가 불편하니까 문재인정부 노력결실 소리를 하는것을 보니까 이유 어쨋든간...,국민의힘
1187,2022.08.14 13:21,더불어민주당 갤러리 상세 관리규정,"정치 토론을 지향하며, 외부에서 오는 분탕 및 안티들은 사양하겠습니다. 상기에 서술한 내용에는 더불어민주당의 이념, 정책, 정치인, 지지자들을 향한 무분별한 비난 및 분란조장 등이 해당됩니다. [용어 축약...",더불어민주당
1188,2022.11.13 00:41,여론조사 꽃) 더불어민주당이 정당 지지율 50%에 육박!,"이는 여러분들께서도 아주 잘 보시다시피, 여론조사 꽃 조사 결과, 우리 대한민국의 더불어민주당이 정당 지지율에서 무려자그마치 50%에 육박하는 48.0%를 기록해낸 모습임. 만 18세~29세, 30대, 40대, 50대에서...",최강욱
1189,2022.10.27 11:23,국짐노들 망상속의 더불어민주당 vs 더불어민주당,(국짐노들 망상속의 더불어민주당) - 운동권이 80년대 이념으로 무장하고 있으며 유사시에 김일성 김정일 김정은 만세 혹은 마르크스레닌주의 만세를 외칠 것 - 민주노총과 강력히 연대하고 있으며 이는 해방...,중도정치
1190,2022.11.10 16:09,단독)국회 본회의 중 게임하는 권인숙 더불어민주당 의원,권인숙 더불어민주당 의원이 10일 오후 국회에서 열린 본회의에서 모바일 게임을 하하는 장면이 포착됐다. 권 의원의 게임은 본회의를 마치고 퇴장할 때까지 계속됐다. 한편 지난 2012년 최재성 민주통합당 의원...,국내보수
1191,2023.01.02 00:49,더불어민주당이 국민의 힘보다 기본적으로 10% 내외로 앞서는 구도구만.,"여러분들께서도 다들 잘 보시다시피, 우리 대한민국의 여론조사 꽃의 최근 여론조사에 의하면, 더불어민주당이 국민의 힘보다 기본적으로 10% 내외로 앞서는 구도임을 아주 잘 알 수 있음. 실제로, 정당 지지율...",최강욱
1192,2023.01.13 12:43,더불어민주당이 선녀로 보일 정도로 미국 민주당이 더 좌경화됐다,는 말이 어떻게 더불어민주당 올려치기로 해석되지? ㅋㅋ 역시 좆대남은 저능아세대가 맞다,보수정치
1193,2022.12.18 02:22,더불어민주당 역대 대통령 모습!,윤보선/장면-김대중-노무현-문재인-이재명 순. 우리 대한민국의 더불어민주당 현 대표 재직 중인 이잼은 우리 대한민국의 제 21대 대통령으로 생각하자. 멋있는 분들이다! ㅎㅎㅎㅎㅎ,최강욱
1194,2022.12.31 19:52,우주발사체 성공에 찍소리를 못하는 더불어민주당,그나마 장군 군인출신 ... 김병준 더불어민주당 은 발사는 성공적으로 인정하고 문재인정부 덕분이라고 소리를함 ㅋㅋㅋ,힙합
1195,2022.11.10 16:07,단독포토] 국회 본회의 중 게임하는 권인숙 더불어민주당 의원,권인숙 더불어민주당 의원이 10일 오후 국회에서 열린 본회의에서 모바일 게임을 하하는 장면이 포착됐다. 권 의원의 게임은 본회의를 마치고 퇴장할 때까지 계속됐다. 한편 지난 2012년 최재성 민주통합당 의원...,기타 국내 드라마
1196,2022.12.18 03:19,40대가 더불어민주당 우위로 된 게 10여년 전부터네.,"운동 성공 이후, 사회 주류 세대가 친민주 성향으로 굳어진 게 정말 크다고 본다. 흥미로운 부분이니, 많은 참조해주시기들 바람. 이잼 중심 더불어민주당이 재집권 및 장기집권-독주 체제를 확립해내길 바라겠음...",최강욱
1197,2022.12.24 11:35,더불어민주당 2023년 예산안 주요 성과,"민주당이 해냈습니다! '따뜻한 민생예산' <더불어민주당 2023년 예산안 주요 성과> ✅ 지역사랑상품권(지역화폐) 3525억원 반영 ✅ 공공임대주택 6630억원 증액, 쌀값안정화 401억원 증액 ✅ 경로당 냉난방비등...",기타 국내 드라마
1198,2023.01.11 06:10,[알앤써치] 국민의힘 42.8% vs 더불어민주당 41.8%,"7주만에 오차범위 내 역전 [서울=뉴스핌] 박성준 기자 = 국민의힘 지지율이 7주 만에 오차범위 내에서 더불어민주당에 앞선 여론조사 결과가 11일 나왔다. 국민의힘 지지율은 지난주 대비 2.9%p 상승했고, 민주당...",새로운보수당
1199,2022.10.25 22:08,2022헌다1 더불어민주당 해산 청구 사건,"지금부터 2022 헌다-1호 더불어민주당 해산사건 청구인 대한민국 정부, 피청구인 더불어민주당 사건에 관한 선고를 시작하겠습니다. 주문. 1. 피청구인 더불어민주당을 해산한다. 2. 피청구인 소속 국회의원들은...",국민의힘
1200,2022.11.09 00:00,더불어민주당의 동향 아니면 무조건 배척하는 순혈주의,부울경에서 활동하는 게 특징인 부산파들은 민주당계 정당의 집권기간 중에서도 타 지역 출신의 더불어민주당 정치인들을 배척하는 순수혈통주의가 매우 심한게 특징이며 이들에게는 부산경남 출신 정치인들...,국내야구
1201,2022.08.27 03:24,더불어민주당 마이너 갤러리 상세 관리규정 개정안 상정,"신설과 동일하게 처리 이하 상정내용 갤러리 개요] 더불어민주당 갤러리는 더불어민주당 지지자들이 더불어민주당에 대해 소통하는 공간입니다. 더불어민주당의 이념, 정책, 소속 정치인등을 다루며, 민주당계의...",더불어민주당
1202,2022.11.20 11:35,좆불집회 더불어민주당 6명 참석,"촛불집회에 더불어민주당 의원들이 참석해 발언하고 있다. 왼쪽부터 무소속 민형배 의원, 더불어민주당 양이원영 의원, 강민정 의원, 안민석 의원, 유정주 의원, 황운하 의원, 김용민 의원. / 사진=연합뉴스 집회...",부동산
1203,2022.10.04 20:45,"민주 광주시당 “윤 정부, 민생 외면·정치탄압 몰두” 더불어민주당 광주","민주 광주시당 “윤 정부, 민생 외면·정치탄압 몰두” 더불어민주당 광주광역시당은 4일 “윤석열 정부의 오만과 독선을 더불어민주당이 바로 잡겠다”고 밝혔다. 민주당 시당은 이날 시당 회의실에서 당직자 등...",걸스플래닛999
1204,2022.09.26 14:19,YS 노회찬 두 정신을 잇는건 더불어민주당이다,국짐은 민주주의를 버렸고 노란국짐은 노동을 버렸다 그들의 정신을 이을 수 있는 정당은 더불어민주당이다 DJ 노무현 제정구 김근태 YS 노회찬 등등 좋은건 더불어민주당이 다 이을 수 있다 - dc official App,더불어민주당
1205,2022.10.29 13:14,더불어 민주당 김병관 전 의원 강제추행 혐의 기소,"김병관 더불어민주당 전 의원이 강제추행 혐의로 불구속 기소된 사실이 SBS 취재결과 확인됐습니다. 김 전 의원은 의원 재직시절인 지난 2019년, 경기도 성남시에 있는 한 식당에서 남성 A 씨를 대상으로 부적절...",기타 국내 드라마
1206,2022.12.20 12:09,한국 pc진영이 대략 20년 정도부터 더불어민주당쪽에게만,"특별히 가혹했다고 생각함. 그 결과 현재의 사회문화적으로도 보수적인 더불어민주당 지지층이 형성된거고. 대략 19년정도까지만해도 민주당 지지층이 지금보단 훨씬 사회문화적으로도 진보였는데, 나도 그랬고.",더불어민주당
1207,2022.11.24 16:07,더불어민주당 마이너 갤러리(더민갤) 담당자 윤승현입니다.,"올리지말라, 계속 내리라고 요구했었고 3일전에 당사자가 결국 받아들이고 삭제한것입니다. 2. 더불어민주당 마이너 갤러리가 디시인사이드 갤러리이긴 하나, 엄연한 친민주 커뮤니티입니다. 당에서 수많은 의원...",더불어민주당
1208,2023.01.02 00:43,더불어민주당은 반독재 중도보수 중심 빅텐트 정당임.,우리 대한민국의 정당 성향을 보자. 1. 더불어민주당:반독재 중도보수 중심 빅텐트(중도진보~중도보수 혼합) 정당. 2. 국민의 힘:친독재 극보수 파시스트 정당. 3. 정의당:중도~중도진보 정당. 4. 기본소득당...,최강욱
1209,2022.11.21 11:03,더불어 민주당은 이제 '민주' 빼라,가능하다고 자부심을 느꼈던 사람들에게 얼마나 절망감을 주는지는 알려나? 이미 탄핵을 맛 본 자들에게는 멈출 수 없는 유혹이겠지... 제발 더불어 민주당은 이제 '민주' 라는 단어를 달고 다닐 자격이 없다...,국민의힘
1210,2022.10.12 19:12,"민주당 ""이사국 선거 낙선은 尹 정부 외교전 실패"" 더불어민주당은 한국","민주당 ""이사국 선거 낙선은 尹 정부 외교전 실패"" 더불어민주당은 한국이 유엔 인권이사회 이사국 연임에 실패한 데 대해 윤석열 정부의 외교력 미숙으로 대한민국 위상이 국제사회에서 다시 한 번 추락했다고...",걸스플래닛999
1211,2022.12.21 10:21,강용석 인싸it- 유승민 화이팅. 더불어민주당 화이팅,강용석 인싸잇★유승민 화이팅★더불어민주당 화이팅 #강용석 #(주)인싸잇 #3월 공판 #기소,강용석 인싸it
1212,2022.10.06 19:22,"“도 넘은 윤석열 정부, 제주 홀대 폭주” 비판 더불어민주당 제주도당(","“도 넘은 윤석열 정부, 제주 홀대 폭주” 비판 더불어민주당 제주도당(위원장 위성곤)은 6일 기자회견을 열어 “도를 넘은 윤석열 정부의 제주 홀대가 폭주하고 있다”고 맹비난했다. 한동수 대변인은 관광청...",걸스플래닛999
1213,2022.08.13 02:45,"갤주 중심 더불어민주당이 장기집권, 독주할 수 밖에 없음.",경제 번영(융성)의 상징은 갤주-더불어민주당이지~ - 이재명 마이너 갤러리 (dcinside.com) 2021년의 승리자인 우리 대한민국의 번영(융성) 모습. - 이재명 마이너 갤러리 (dcinside.com) 더불어민주당 역대 정권...,이재명
1214,2022.11.05 23:56,'더불어민주당'이라는 정당 자체는 메리트가 없어,평범한 국가 A에 더불어민주당이 있다고 하면 중도 빅텐트라고는 하지만 확실한 이념도 없는 정당을 지지할 이유가 있겠어? 다들 각각 본인의 이념에 맞는 정당을 찾아갔겠지. 그렇지만 더불어민주당이 매력적인...,더불어민주당
1215,2022.10.04 15:13,"[2022 국감] ""문재인정부 탓, 언제까지 할래?"" 더불어민주당 의원들","[2022 국감] ""문재인정부 탓, 언제까지 할래?"" 더불어민주당 의원들 ""윤석열정부, 문재인정부 흠집내기 지나치다"" [아이뉴스24 정종오 기자] “윤석열정부는 전 정권인 문재인정부의 여러 부분을 두고 흠집...",걸스플래닛999
1216,2022.08.14 13:28,더불어민주당 마이너 갤러리 정규 운영원칙,"조국 대한민국 중흥을 알린 문재인 대통령. 세 분의 전직, 현직 대통령들이 몸담고,몸담았던 정당인 더불어민주당의 지지자들이 모인 이 누리마당의 원활한 운영을 위한 운영원칙을 여기에 작성하니, 본 갤러리의...",더불어민주당
1217,2022.11.28 12:12,"안동운 더탐사'를 두고 ""더불어민주당과 협업한 정치깡패""","한동훈 법무부 장관은 전날인 27일 자신의 집을 찾아왔던 유튜브 매체 '시민언론 더탐사'를 두고 ""더불어민주당과 협업한 정치깡패""라고 강하게 비판했다. ▶한동훈 장관은 28일 출근길에 취재진의 관련 질의에...",이재명
1218,2022.10.29 12:07,나는 더불어민주당 당원들이 자기 사상을 자유롭게 밝혀야,"나는 더불어민주당 당원들이, 특히 국회 의원 등이 자기들의 정신이 김일성주의, 주체사상, 공산주의, 사회주의에 있다고 밝혀야만 좋은 민주 공화정이 이뤄진 것이라고 생각한다. 이 자들이 중화인민공화국의...","정치, 사회"
1219,2023.01.01 17:11,"[정당지지도] 국민의힘 40.5%, 더불어민주당 35%","수사 문제없어' 50.6%, '이상민 해임해야' 52.2% 새해를 맞아 MBC가 실시한 여론조사에서, 이재명 더불어민주당 대표에 대한 검찰 수사가 '문제없다'는 응답이 '문제있다'는 응답보다 높은 것으로 나타났습니다...","정치, 사회"
1220,2023.01.01 17:11,"[정당지지도] 국민의힘 40.5%, 더불어민주당 35%","수사 문제없어' 50.6%, '이상민 해임해야' 52.2% 새해를 맞아 MBC가 실시한 여론조사에서, 이재명 더불어민주당 대표에 대한 검찰 수사가 '문제없다'는 응답이 '문제있다'는 응답보다 높은 것으로 나타났습니다...","정치, 사회"
1221,2022.10.17 20:21,"더불어민주당 서울특별시당 청년위원장 후보, 김홍태입니다.","안녕하세요 갤러리 여러분, 더불어민주당 서울특별시당 청년위원장 선거에 출마한 김홍태입니다. 저는 정당생활을 지속하며 당의 결정과 여론의 방향이 항상 맞지는 않는다는 의구심을 갖고 있었습니다. 이에 저...",더불어민주당
1222,2022.12.24 23:23,"민생, 주거안정 오직 더불어민주당만이 해결할 수 있다.","서울에서 강남, 서초, 송파처럼 부자 동네는 국힘 지지도가 높은 걸 생각하면 오직 친서민 정책을 펼치는 정당은 더불어민주당뿐이다. - dc official App",LG 트윈스
1223,2022.12.16 20:58,"서울시의회 더불어민주당, ‘다수결에 가로막힌 시민예산’","서울시의회 더불어민주당, ‘다수결에 가로막힌 시민예산’ (네이버 링크) ‘역대 최대’ 서울시 예산 통과…노동·교육계 반발 (네이버 링크) 헐...",더불어민주당
1224,2022.10.26 15:52,강도출신 더불어 민주당 국회의원 이학영,돈으로 남조선 통일을 위한 혁명 군자금으로 사용하려고 했다고 함 그때 잡은 강도 중 한 명이 더불어 민주당의 이학영 의원 5년 복역했는데 노무현이 대통령이 되고 민투위 강도사건의 강도전과자들을 민주화...,기타 국내 드라마
1225,2022.11.08 03:02,미국 뉴스위크 평가:전세계 현대사 제 11대 지도자인 더불어민주당 소속,"잘 보시다시피, 미국 뉴스위크 일간지에서 평가한 전세계 현대사상 제 11대 지도자에 우리 대한민국의 더불어민주당 소속 김대중 전 대통령이 선정됨. 중국의 덩 샤오핑 전 주석이 독재자에, 1989년 6월 4...",최강욱
1226,2022.12.27 23:47,역시 이잼 중심 더불어민주당이 최선이다!,"역시, 이잼 중심 더불어민주당이 최선이다. 국짐당(국민의 힘)은 1달 1참사네. 내년 경제위기는 어떻게 대처할려고 저러나. ㅎㅎㅎㅎㅎ",최강욱
1227,2022.11.16 10:01,명단 유출이 가장 유력한 곳은 더불어민주당 이지..,왜냐하면 사망자 중에 이름 틀린 사람이 존재함 정부 자료라면 그렇게 하기 쉽지 않지 더불어민주당...단 한번도 유족의 동의 같은거 말한적이 없다.. 반대 안하면 공개 한다고 했지... 그래서 정의당 조차 이...,"정치, 사회"
